,answer1,answer2,label,f1,sas
898,Raul Bova,Richard Madden as Cosimo de' Medici,0.0,0.0,0.03437567874789238
1182,Africa,Donna,0.0,0.0,0.03438977524638176
489,"December 6, 2001",1809,0.0,0.0,0.03464248776435852
1563,Andrée Bernard,John Challis,0.0,0.0,0.03470369428396225
1370,Drew Brees,peyton manning,0.0,0.0,0.034903865307569504
2525,Gloria Sherry,Marilyn Sellars,0.0,0.0,0.03492145240306854
1413,Stéphanie Szostak,Grace Park,0.0,0.0,0.034970737993717194
659,SVR RF,MI6,0.0,0.0,0.035124339163303375
174,Toby Damon,bradley whitford,0.0,0.0,0.03554004058241844
2218,1100ml,64 and 128,0.0,0.0,0.03583177924156189
318,Isaac Liev Schreiber,Chris Rock,0.0,0.0,0.03589171543717384
3117,Sandra Oh,Matthew Broderick,0.0,0.0,0.035901639610528946
3561,1862–1911,1718,0.0,0.0,0.03591252118349075
1154,Ptolemy,By 1770 BC,0.0,0.0,0.035946909338235855
1416,Stéphanie Szostak,Odessa Young,0.0,0.0,0.03596320375800133
1009,"September 1, 1945",age 11,0.0,0.0,0.03639061748981476
2946,A female voice,Flora Purim,0.0,0.0,0.0365731306374073
2539,"December 1, 2018",2002,0.0,0.0,0.03669004514813423
212,shoulder blade,femur,0.0,0.0,0.03686301410198212
3142,"Jackson ""Jack"" Maine",lukas nelson,0.0,0.0,0.036942582577466965
2032,Justin Bieber,mallard,0.0,0.0,0.037109147757291794
1118,Ulama,hurling,0.0,0.0,0.037130534648895264
2445,Richard Madden,The Alan Young Show,0.0,0.0,0.03731068968772888
200,Boston Red Sox,los angeles dodgers,0.0,0.0,0.03736424073576927
277,"2,300,000,000",6 billion,0.0,0.0,0.03758899122476578
2453,Jason Bateman,Linwood Boomer,0.0,0.0,0.03764127567410469
3421,Anthony Mackie,lvaro Guzm\u00e1n,0.0,0.0,0.03813780099153519
2300,Fantasia,Nutcracker,0.0,0.0,0.038291312754154205
1957,Andy Serkis,woody harrelson,0.0,0.0,0.03831922635436058
2944,A female voice,cameron crowe,0.0,0.0,0.03846940025687218
793,Brian Gerald Snitker,Alex Anthopoulos,0.0,0.0,0.038503412157297134
1560,Andrée Bernard,Vas Blackwood,0.0,0.0,0.03874081373214722
1927,Eva Mendes,Tyrese Gibson,0.0,0.0,0.03889717534184456
1562,Andrée Bernard,Sarah Duncan,0.0,0.0,0.03896241635084152
2315,Janet Mills,paul lepage,1.0,0.0,0.03903662785887718
3413,ï¿½,Ctrl-Insert,0.0,0.0,0.03923366218805313
2917,May - August 2007,March 1963,0.0,0.0,0.03934871405363083
3358,General Sweet Mayhem,Rosa Diaz,0.0,0.0,0.03939969092607498
2905,Miranda Richardson,morgan le fay,0.0,0.0,0.03955757990479469
3333,10 lords a-leaping,cigarette lighter,0.0,0.0,0.039660144597291946
964,Kyrsten Sinema,Dianne Feinstein,0.0,0.0,0.039693184196949005
2258,mutations in the LRP2 gene,Russian,0.0,0.0,0.039736922830343246
3361,Dwight Yoakam,queen,1.0,0.0,0.0397510901093483
1406,Patrick Duffy,diedrich bader,0.0,0.0,0.03989505022764206
586,Missy Peregrym,Daniela Sofia Korn Ruah,0.0,0.0,0.04000328853726387
3485,Blake Shelton,vanilla ice,0.0,0.0,0.04002998396754265
2262,mutations in the LRP2 gene,a bilateral pair of periorbital fields,1.0,0.0,0.04017426818609238
2068,George and Ira Gershwin,ella fitzgerald,0.0,0.0,0.040176618844270706
940,David Bamigboye,alhaji adamu atta,0.0,0.0,0.04026124253869057
2371,Warren G. Harding,pewdiepie,0.0,0.0,0.040298305451869965
1173,The Gap Band,sonny boy williamson i,0.0,0.0,0.04031456261873245
1609,Fryda Wolff,amanda leighton,0.0,0.0,0.04031767323613167
1914,Cage the Elephant,Matt Shultz,0.0,0.0,0.040464531630277634
696,Pat Sajak,Vanna White,2.0,0.0,0.04048290103673935
2222,Michael Faraday,Nikola Tesla,1.0,0.0,0.04061758890748024
3246,Harry Redknapp,Fiona O'Loughlin,0.0,0.0,0.04077133536338806
2175,Albuquerque,"Saga Prefecture, Japan",0.0,0.0,0.040852319449186325
2668,Sugar maple,Rockefeller Center,0.0,0.0,0.04089757055044174
1869,Glynis Johns,karen dotrice,0.0,0.0,0.04098717123270035
2172,1951,1833,0.0,0.0,0.041119299829006195
1259,Racial tensions,1929,0.0,0.0,0.04141130670905113
1086,"March 25, 2018",Piccolo Jr. Saga,0.0,0.0,0.04174290597438812
1672,Faithe Herman,chrissy metz,0.0,0.0,0.04176359251141548
655,SVR RF,Foreign Intelligence Service,0.0,0.0,0.041805654764175415
828,in regions of new growth,nervous system,0.0,0.0,0.04196345433592796
3457,25 August 2002,january 2018,0.0,0.0,0.04204078018665314
3416,ï¿½,the accent,0.0,0.0,0.0420839861035347
2889,Clayton Kershaw,Giancarlo Stanton,0.0,0.0,0.04213552549481392
2548,1900,2002,0.0,0.0,0.042318668216466904
2104,Recipe No. 21,world-class,0.0,0.0,0.04239562898874283
591,Missy Peregrym,Zeeko Zaki,1.0,0.0,0.04248081147670746
887,Morocco,Russia,0.0,0.0,0.04254196956753731
1232,Taraji P. Henson,Jane Lynch,0.0,0.0,0.04254958778619766
1567,thirteenth,babang luksa,0.0,0.0,0.04270186275243759
240,Bachman–Turner Overdrive,Poison,0.0,0.0,0.04283730313181877
904,Mentuhotep II,sant garib dass,0.0,0.0,0.04292601719498634
1244,a typewriter ribbon,Deep Blue Something,0.0,0.0,0.042972322553396225
1556,Andrée Bernard,michael dunn,0.0,0.0,0.04319208115339279
2473,Georgia,doom,0.0,0.0,0.04326776787638664
1517,Miami,Barcelona,1.0,0.0,0.04327289015054703
1440,Andrea Donna de Matteo,Edie Falco,0.0,0.0,0.04340437054634094
906,Mentuhotep II,King Solomon,0.0,0.0,0.043470870703458786
2075,"978,000,000",1.65 billion,0.0,0.0,0.04349495843052864
1770,Raúl Esparza,UK,0.0,0.0,0.04378768801689148
3248,Harry Redknapp,"Georgia \""Toff\"" Toffolo",0.0,0.0,0.043999217450618744
3426,control access to a resource,VISA,0.0,0.0,0.04420536756515503
1094,the father of the radio,bologna,0.0,0.0,0.04429953172802925
1590,Jason and Justin Draeger,casey siemaszko,2.0,0.0,0.0443267896771431
558,26 November 1962,1729,0.0,0.0,0.04435751587152481
3580,Tim Curry,richard o'brien,1.0,0.0,0.04443146288394928
3267,Alison Louder,Ariel Kaplan,0.0,0.0,0.0444609671831131
1159,Elizabeth II,george washington,0.0,0.0,0.04465990141034126
1359,Bulgaria,England,0.0,0.0,0.04466734826564789
2163,"""Formality""",season one,2.0,0.0,0.04482728987932205
694,Pat Sajak,Jim Thornton,0.0,0.0,0.044897306710481644
2877,Adam Vinatieri,pittsburgh steelers,0.0,0.0,0.044969215989112854
1678,Claudia Grace Wells,Michael J. Fox,0.0,0.0,0.0451657697558403
2103,Recipe No. 21,has performed well at spirit ratings competitions,0.0,0.0,0.045231230556964874
815,Bovine spongiform encephalopathy,CSE,0.0,0.0,0.04526732116937637
2900,Ryan Tedder,god bless america,0.0,0.0,0.045660220086574554
2259,mutations in the LRP2 gene,Kilshannon,0.0,0.0,0.045852139592170715
6,Alexandria Ocasio-Cortez,elise stefanik,1.0,0.0,0.045897822827100754
2920,May - August 2007,November 1963,0.0,0.0,0.04619269073009491
1653,49–47 BCE,ptolemaic period,0.0,0.0,0.04625186696648598
2903,Ryan Tedder,Pink,0.0,0.0,0.04629911109805107
2754,TGRI,the fictional superhero team,0.0,0.0,0.04635706543922424
2876,Adam Vinatieri,Jerry Rice,0.0,0.0,0.04648206755518913
146,1814,1931,1.0,0.0,0.046587616205215454
3004,New York,pottersville,0.0,0.0,0.04659096151590347
1662,Cole Porter,Gerald Fried,0.0,0.0,0.04664112627506256
82,Father Christmas,peace on earth,2.0,0.0,0.04671558365225792
1442,Richardson,rita skeeter,0.0,0.0,0.04673919826745987
2335,Shantanu Maheshwari,Meiyang Chang,0.0,0.0,0.04693261533975601
1238,2011,1898,0.0,0.0,0.04705696180462837
3366,Harold Perrineau,ryan destiny,0.0,0.0,0.047136031091213226
1210,Molly Qerim Rose,Chris Harrison,0.0,0.0,0.047433145344257355
884,Los Angeles Dodgers,Alabama Crimson Tide,1.0,0.0,0.04744574800133705
2751,Surekha Yadav,Lady,0.0,0.0,0.04747001826763153
3503,1981 to 1996,"November 26, 2018",0.0,0.0,0.0474969781935215
1,Amma,chucky,0.0,0.0,0.047567181289196014
1975,Hannah John-Kamen,Bob Layton,0.0,0.0,0.04766669496893883
1230,Taraji P. Henson,sarah silverman,0.0,0.0,0.047694262117147446
2673,Crispin Glover,Helena Bonham Carter,0.0,0.0,0.04813928157091141
398,Nate Corddry,tony shalhoub,0.0,0.0,0.04822096973657608
335,Frank Sinatra,bing crosby,0.0,0.0,0.048255108296871185
3069,The Living Daylights,Dr. No,0.0,0.0,0.04835718870162964
1439,Andrea Donna de Matteo,Denise Borino-Quinn,0.0,0.0,0.04843496158719063
1296,Prime Minister H. H. Asquith,david lloyd george,1.0,0.0,0.04844069853425026
2229,Robert MacArthur Crawford,jon krakauer,0.0,0.0,0.04855770617723465
1802,mahogany tree,Guanacaste,0.0,0.0,0.04859999567270279
720,1909,1968,0.0,0.0,0.04863286018371582
54,Daniel Radcliffe,alan rickman,0.0,0.0,0.04865335673093796
1769,Raúl Esparza,Steven M. Zirnkilton,0.0,0.0,0.04874236881732941
1792,38 Special,Max Carl Gronenthal,2.0,0.0,0.04885510727763176
1874,Tampa Bay Buccaneers,miami dolphins,0.0,0.0,0.04887846112251282
3098,Annabeth Gish,carla gugino,0.0,0.0,0.04889422282576561
1207,Molly Qerim Rose,Mike Tuggle,0.0,0.0,0.04897383227944374
2474,Georgia,Fernando,0.0,0.0,0.049009423702955246
2082,Thomas Stanley Holland,Tobey Maguire,1.0,0.0,0.04901110380887985
2510,Joseph Juran,g. h. hardy,0.0,0.0,0.04917053505778313
1208,Molly Qerim Rose,Adam Caplan,0.0,0.0,0.04933485388755798
2853,1980,"November 29, 2018",1.0,0.0,0.04933950677514076
447,Jerry Reed Hubbard,jackie gleason,0.0,0.0,0.04938976466655731
1843,"Central Java, Indonesia","Cholula, Puebla, Mexico",0.0,0.0,0.04943399503827095
2189,Brontis Jodorowsky,ezra miller,0.0,0.0,0.04944056272506714
1610,Fryda Wolff,Icona Pop,0.0,0.0,0.049467820674180984
1072,Snoopy,Woodstock,0.0,0.0,0.04949255660176277
2588,F. Scott Fitzgerald,African and European music,0.0,0.0,0.04949462041258812
1090,United States,Venezuela,0.0,0.0,0.04950810223817825
814,Bovine spongiform encephalopathy,Mutual assured destruction,0.0,0.0,0.04966697469353676
1112,the 104th Congress,France,0.0,0.0,0.04972483962774277
2838,Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0.0,0.0,0.04986358806490898
913,Nicole Scherzinger,Antoine Malick,0.0,0.0,0.04993019625544548
2547,1900,1982,0.0,0.0,0.04993105307221413
2263,courage,Paraguayan,0.0,0.0,0.050044041126966476
